,random_array,algorithm,time_taken
4083,583,qs3,0.0022530555725097656
4084,583,qs4,0.0022580623626708984
4085,583,qs5,0.0022110939025878906
4086,583,merge1,0.002257823944091797
4087,583,partition_sort,0.0010519027709960938
4088,584,qs1,0.001889944076538086
4089,584,qs2,0.0023169517517089844
4090,584,qs3,0.0023140907287597656
4091,584,qs4,0.002486705780029297
4092,584,qs5,0.002275705337524414
4093,584,merge1,0.0022699832916259766
4094,584,partition_sort,0.0010678768157958984
4095,585,qs1,0.0018541812896728516
4096,585,qs2,0.0021948814392089844
4097,585,qs3,0.002209901809692383
4098,585,qs4,0.0023658275604248047
4099,585,qs5,0.0022683143615722656
4100,585,merge1,0.0021638870239257812
4101,585,partition_sort,0.0010368824005126953
4102,586,qs1,0.0018177032470703125
4103,586,qs2,0.002415180206298828
4104,586,qs3,0.00232696533203125
4105,586,qs4,0.0022590160369873047
4106,586,qs5,0.0021581649780273438
4107,586,merge1,0.002131223678588867
4108,586,partition_sort,0.0010142326354980469
4109,587,qs1,0.0017809867858886719
4110,587,qs2,0.0022039413452148438
4111,587,qs3,0.002267122268676758
4112,587,qs4,0.002206087112426758
4113,587,qs5,0.002238035202026367
4114,587,merge1,0.0022721290588378906
4115,587,partition_sort,0.0010271072387695312
4116,588,qs1,0.00185394287109375
4117,588,qs2,0.0022346973419189453
4118,588,qs3,0.002199888229370117
4119,588,qs4,0.0024902820587158203
4120,588,qs5,0.0022771358489990234
4121,588,merge1,0.0022420883178710938
4122,588,partition_sort,0.0010533332824707031
4123,589,qs1,0.0017940998077392578
4124,589,qs2,0.002260923385620117
4125,589,qs3,0.0023431777954101562
4126,589,qs4,0.0022208690643310547
4127,589,qs5,0.002197742462158203
4128,589,merge1,0.002257108688354492
4129,589,partition_sort,0.0010478496551513672
4130,590,qs1,0.0018489360809326172
4131,590,qs2,0.002196788787841797
4132,590,qs3,0.0022017955780029297
4133,590,qs4,0.0023872852325439453
4134,590,qs5,0.0021169185638427734
4135,590,merge1,0.0021338462829589844
4136,590,partition_sort,0.0010309219360351562
4137,591,qs1,0.0018241405487060547
4138,591,qs2,0.0021719932556152344
4139,591,qs3,0.0021331310272216797
4140,591,qs4,0.002549886703491211
4141,591,qs5,0.002214193344116211
4142,591,merge1,0.002134084701538086
4143,591,partition_sort,0.0010077953338623047
4144,592,qs1,0.0018889904022216797
4145,592,qs2,0.002279996871948242
4146,592,qs3,0.0022487640380859375
4147,592,qs4,0.0022401809692382812
4148,592,qs5,0.0021359920501708984
4149,592,merge1,0.0021293163299560547
4150,592,partition_sort,0.0010020732879638672
4151,593,qs1,0.0018939971923828125
4152,593,qs2,0.0023038387298583984
4153,593,qs3,0.0021851062774658203
4154,593,qs4,0.0025200843811035156
4155,593,qs5,0.002177000045776367
4156,593,merge1,0.0021910667419433594
4157,593,partition_sort,0.001035928726196289
4158,594,qs1,0.0019450187683105469
4159,594,qs2,0.0021741390228271484
4160,594,qs3,0.0023369789123535156
4161,594,qs4,0.002599954605102539
4162,594,qs5,0.0021839141845703125
4163,594,merge1,0.002171754837036133
4164,594,partition_sort,0.0010073184967041016
4165,595,qs1,0.001889944076538086
4166,595,qs2,0.002343893051147461
4167,595,qs3,0.002213716506958008
4168,595,qs4,0.002165079116821289
4169,595,qs5,0.0022552013397216797
4170,595,merge1,0.002203226089477539
4171,595,partition_sort,0.001004934310913086
4172,596,qs1,0.001840353012084961
4173,596,qs2,0.0023598670959472656
4174,596,qs3,0.0023050308227539062
4175,596,qs4,0.0022726058959960938
4176,596,qs5,0.002177000045776367
4177,596,merge1,0.002157926559448242
4178,596,partition_sort,0.0010080337524414062
4179,597,qs1,0.0018229484558105469
4180,597,qs2,0.0022547245025634766
4181,597,qs3,0.002340078353881836
4182,597,qs4,0.002315998077392578
4183,597,qs5,0.0021622180938720703
4184,597,merge1,0.002129793167114258
4185,597,partition_sort,0.0010077953338623047
4186,598,qs1,0.0017910003662109375
4187,598,qs2,0.0021948814392089844
4188,598,qs3,0.0023179054260253906
4189,598,qs4,0.002216815948486328
4190,598,qs5,0.0021059513092041016
4191,598,merge1,0.0021190643310546875
4192,598,partition_sort,0.0010030269622802734
4193,599,qs1,0.0018110275268554688
4194,599,qs2,0.0021822452545166016
4195,599,qs3,0.00220489501953125
4196,599,qs4,0.0024356842041015625
4197,599,qs5,0.002156972885131836
4198,599,merge1,0.002160787582397461
4199,599,partition_sort,0.0010051727294921875
4200,600,qs1,0.0018489360809326172
4201,600,qs2,0.0024199485778808594
4202,600,qs3,0.0022661685943603516
4203,600,qs4,0.002273082733154297
4204,600,qs5,0.0022118091583251953
4205,600,merge1,0.002221822738647461
4206,600,partition_sort,0.0010030269622802734
4207,601,qs1,0.0017859935760498047
4208,601,qs2,0.0022020339965820312
4209,601,qs3,0.002290010452270508
4210,601,qs4,0.002605915069580078
4211,601,qs5,0.0021500587463378906
4212,601,merge1,0.002131223678588867
4213,601,partition_sort,0.0010051727294921875
4214,602,qs1,0.0017900466918945312
4215,602,qs2,0.0022509098052978516
4216,602,qs3,0.0021910667419433594
4217,602,qs4,0.0022330284118652344
4218,602,qs5,0.002203226089477539
4219,602,merge1,0.002138853073120117
4220,602,partition_sort,0.0010051727294921875
4221,603,qs1,0.0018558502197265625
4222,603,qs2,0.002202749252319336
4223,603,qs3,0.0021049976348876953
4224,603,qs4,0.002479076385498047
4225,603,qs5,0.002207040786743164
4226,603,merge1,0.002177000045776367
4227,603,partition_sort,0.0010099411010742188
4228,604,qs1,0.0019388198852539062
4229,604,qs2,0.0023012161254882812
4230,604,qs3,0.002379894256591797
4231,604,qs4,0.0022101402282714844
4232,604,qs5,0.002173185348510742
4233,604,merge1,0.0022258758544921875
4234,604,partition_sort,0.0010302066802978516
4235,605,qs1,0.0017962455749511719
4236,605,qs2,0.002177715301513672
4237,605,qs3,0.0021889209747314453
4238,605,qs4,0.002051115036010742
4239,605,qs5,0.0021181106567382812
4240,605,merge1,0.002115964889526367
4241,605,partition_sort,0.0010302066802978516
4242,606,qs1,0.0019719600677490234
4243,606,qs2,0.002210855484008789
4244,606,qs3,0.002187013626098633
4245,606,qs4,0.0023679733276367188
4246,606,qs5,0.0023610591888427734
4247,606,merge1,0.0021791458129882812
4248,606,partition_sort,0.0010309219360351562
4249,607,qs1,0.001961946487426758
4250,607,qs2,0.002290964126586914
4251,607,qs3,0.0022270679473876953
4252,607,qs4,0.002249002456665039
4253,607,qs5,0.002112150192260742
4254,607,merge1,0.0021810531616210938
4255,607,partition_sort,0.001024007797241211
4256,608,qs1,0.0019490718841552734
4257,608,qs2,0.002402067184448242
4258,608,qs3,0.0023298263549804688
4259,608,qs4,0.0021500587463378906
4260,608,qs5,0.0021970272064208984
4261,608,merge1,0.002203226089477539
4262,608,partition_sort,0.001004934310913086
4263,609,qs1,0.0018169879913330078
4264,609,qs2,0.002399921417236328
4265,609,qs3,0.0023300647735595703
4266,609,qs4,0.0023717880249023438
4267,609,qs5,0.0021522045135498047
4268,609,merge1,0.0022220611572265625
4269,609,partition_sort,0.0010030269622802734
4270,610,qs1,0.00185394287109375
4271,610,qs2,0.0022819042205810547
4272,610,qs3,0.002254009246826172
4273,610,qs4,0.0023241043090820312
4274,610,qs5,0.0021059513092041016
4275,610,merge1,0.0022449493408203125
4276,610,partition_sort,0.001010894775390625
4277,611,qs1,0.0018160343170166016
4278,611,qs2,0.0023238658905029297
4279,611,qs3,0.002390146255493164
4280,611,qs4,0.0021970272064208984
4281,611,qs5,0.002234220504760742
4282,611,merge1,0.0021440982818603516
4283,611,partition_sort,0.0010271072387695312
4284,612,qs1,0.0018870830535888672
4285,612,qs2,0.0023107528686523438
4286,612,qs3,0.0024073123931884766
4287,612,qs4,0.00272369384765625
4288,612,qs5,0.0021860599517822266
4289,612,merge1,0.002147197723388672
4290,612,partition_sort,0.0010120868682861328
4291,613,qs1,0.0017919540405273438
4292,613,qs2,0.0022139549255371094
4293,613,qs3,0.0023260116577148438
4294,613,qs4,0.0024709701538085938
4295,613,qs5,0.0022268295288085938
4296,613,merge1,0.0021409988403320312
4297,613,partition_sort,0.0010099411010742188
4298,614,qs1,0.0019202232360839844
4299,614,qs2,0.0022530555725097656
4300,614,qs3,0.002361774444580078
4301,614,qs4,0.0025238990783691406
4302,614,qs5,0.002150297164916992
4303,614,merge1,0.002141237258911133
4304,614,partition_sort,0.0010402202606201172
4305,615,qs1,0.0018787384033203125
4306,615,qs2,0.00220489501953125
4307,615,qs3,0.0023088455200195312
4308,615,qs4,0.002508878707885742
4309,615,qs5,0.002259969711303711
4310,615,merge1,0.0022220611572265625
4311,615,partition_sort,0.0010030269622802734
4312,616,qs1,0.001817941665649414
4313,616,qs2,0.0021979808807373047
4314,616,qs3,0.0023589134216308594
4315,616,qs4,0.0027620792388916016
4316,616,qs5,0.0021681785583496094
4317,616,merge1,0.002147197723388672
4318,616,partition_sort,0.001013040542602539
4319,617,qs1,0.001889944076538086
4320,617,qs2,0.002235889434814453
4321,617,qs3,0.0023076534271240234
4322,617,qs4,0.002412080764770508
4323,617,qs5,0.0022859573364257812
4324,617,merge1,0.0021371841430664062
4325,617,partition_sort,0.001013040542602539
4326,618,qs1,0.001795053482055664
4327,618,qs2,0.0021479129791259766
4328,618,qs3,0.002290964126586914
4329,618,qs4,0.0024051666259765625
4330,618,qs5,0.0022470951080322266
4331,618,merge1,0.0021409988403320312
4332,618,partition_sort,0.0010089874267578125
4333,619,qs1,0.001856088638305664
4334,619,qs2,0.0022678375244140625
4335,619,qs3,0.0022690296173095703
4336,619,qs4,0.0023009777069091797
4337,619,qs5,0.0022063255310058594
4338,619,merge1,0.002184152603149414
4339,619,partition_sort,0.001013040542602539
4340,620,qs1,0.0018138885498046875
4341,620,qs2,0.0022542476654052734
4342,620,qs3,0.002256155014038086
4343,620,qs4,0.002259969711303711
4344,620,qs5,0.002137899398803711
4345,620,merge1,0.0021240711212158203
4346,620,partition_sort,0.001010894775390625
4347,621,qs1,0.0018181800842285156
4348,621,qs2,0.0022249221801757812
4349,621,qs3,0.002216339111328125
4350,621,qs4,0.002251148223876953
4351,621,qs5,0.0021932125091552734
4352,621,merge1,0.0021729469299316406
4353,621,partition_sort,0.0010089874267578125
4354,622,qs1,0.0018267631530761719
4355,622,qs2,0.002290010452270508
4356,622,qs3,0.0022041797637939453
4357,622,qs4,0.0023453235626220703
4358,622,qs5,0.002201080322265625
4359,622,merge1,0.0021619796752929688
4360,622,partition_sort,0.0010378360748291016
4361,623,qs1,0.001880645751953125
4362,623,qs2,0.002131938934326172
4363,623,qs3,0.002259969711303711
4364,623,qs4,0.0021522045135498047
4365,623,qs5,0.0021729469299316406
4366,623,merge1,0.0022001266479492188
4367,623,partition_sort,0.0009999275207519531
4368,624,qs1,0.0018687248229980469
4369,624,qs2,0.002209901809692383
4370,624,qs3,0.0023200511932373047
4371,624,qs4,0.0020546913146972656
4372,624,qs5,0.0022330284118652344
4373,624,merge1,0.002207040786743164
4374,624,partition_sort,0.0010180473327636719
4375,625,qs1,0.0017879009246826172
4376,625,qs2,0.002348184585571289
4377,625,qs3,0.0022211074829101562
4378,625,qs4,0.0022346973419189453
4379,625,qs5,0.002202272415161133
4380,625,merge1,0.0021181106567382812
4381,625,partition_sort,0.0010509490966796875
4382,626,qs1,0.0018270015716552734
4383,626,qs2,0.0022652149200439453
4384,626,qs3,0.0022420883178710938
4385,626,qs4,0.002321004867553711
4386,626,qs5,0.0022499561309814453
4387,626,merge1,0.002109050750732422
4388,626,partition_sort,0.0010058879852294922
4389,627,qs1,0.0018558502197265625
4390,627,qs2,0.002279043197631836
4391,627,qs3,0.0023317337036132812
4392,627,qs4,0.002134084701538086
4393,627,qs5,0.0022242069244384766
4394,627,merge1,0.0021381378173828125
4395,627,partition_sort,0.0010120868682861328
4396,628,qs1,0.0018167495727539062
4397,628,qs2,0.0022935867309570312
4398,628,qs3,0.0021369457244873047
4399,628,qs4,0.002485990524291992
4400,628,qs5,0.0021219253540039062
4401,628,merge1,0.0021491050720214844
4402,628,partition_sort,0.0010089874267578125
4403,629,qs1,0.0018739700317382812
4404,629,qs2,0.0021829605102539062
4405,629,qs3,0.002261638641357422
4406,629,qs4,0.0023651123046875
4407,629,qs5,0.0021848678588867188
4408,629,merge1,0.002162933349609375
4409,629,partition_sort,0.0010180473327636719
4410,630,qs1,0.0018107891082763672
4411,630,qs2,0.002315998077392578
4412,630,qs3,0.0022399425506591797
4413,630,qs4,0.0021932125091552734
4414,630,qs5,0.002146005630493164
4415,630,merge1,0.002123117446899414
4416,630,partition_sort,0.0010080337524414062
4417,631,qs1,0.0017769336700439453
4418,631,qs2,0.002165079116821289
4419,631,qs3,0.002279996871948242
4420,631,qs4,0.002216815948486328
4421,631,qs5,0.002132892608642578
4422,631,merge1,0.002235889434814453
4423,631,partition_sort,0.001020193099975586
4424,632,qs1,0.0018699169158935547
4425,632,qs2,0.002146005630493164
4426,632,qs3,0.0021800994873046875
4427,632,qs4,0.0023040771484375
4428,632,qs5,0.0021419525146484375
4429,632,merge1,0.0022139549255371094
4430,632,partition_sort,0.001008749008178711
4431,633,qs1,0.0017549991607666016
4432,633,qs2,0.002209901809692383
4433,633,qs3,0.002315998077392578
4434,633,qs4,0.0024290084838867188
4435,633,qs5,0.0022170543670654297
4436,633,merge1,0.0021140575408935547
4437,633,partition_sort,0.0009920597076416016
4438,634,qs1,0.0018382072448730469
4439,634,qs2,0.0022377967834472656
4440,634,qs3,0.0021681785583496094
4441,634,qs4,0.002237081527709961
4442,634,qs5,0.0020799636840820312
4443,634,merge1,0.0021927356719970703
4444,634,partition_sort,0.0010099411010742188
4445,635,qs1,0.001789093017578125
4446,635,qs2,0.002162933349609375
4447,635,qs3,0.0024361610412597656
4448,635,qs4,0.0023391246795654297
4449,635,qs5,0.0022737979888916016
4450,635,merge1,0.002137899398803711
4451,635,partition_sort,0.001009225845336914
4452,636,qs1,0.0017659664154052734
4453,636,qs2,0.0022101402282714844
4454,636,qs3,0.002234220504760742
4455,636,qs4,0.0021970272064208984
4456,636,qs5,0.002177000045776367
4457,636,merge1,0.0021660327911376953
4458,636,partition_sort,0.001007080078125
4459,637,qs1,0.0018448829650878906
4460,637,qs2,0.002187967300415039
4461,637,qs3,0.002228975296020508
4462,637,qs4,0.0023338794708251953
4463,637,qs5,0.002170085906982422
4464,637,merge1,0.002149820327758789
4465,637,partition_sort,0.0010099411010742188
4466,638,qs1,0.001786947250366211
4467,638,qs2,0.0022661685943603516
4468,638,qs3,0.0021581649780273438
4469,638,qs4,0.002427816390991211
4470,638,qs5,0.002138853073120117
4471,638,merge1,0.002246856689453125
4472,638,partition_sort,0.0010190010070800781
4473,639,qs1,0.0018382072448730469
4474,639,qs2,0.0023202896118164062
4475,639,qs3,0.0022430419921875
4476,639,qs4,0.0022869110107421875
4477,639,qs5,0.0021791458129882812
4478,639,merge1,0.002146005630493164
4479,639,partition_sort,0.001026153564453125
4480,640,qs1,0.0017900466918945312
4481,640,qs2,0.002331972122192383
4482,640,qs3,0.002270936965942383
4483,640,qs4,0.002256155014038086
4484,640,qs5,0.0023040771484375
4485,640,merge1,0.0021851062774658203
4486,640,partition_sort,0.001024007797241211
4487,641,qs1,0.001810312271118164
4488,641,qs2,0.0022580623626708984
4489,641,qs3,0.0022759437561035156
4490,641,qs4,0.0022881031036376953
4491,641,qs5,0.0022649765014648438
4492,641,merge1,0.0021979808807373047
4493,641,partition_sort,0.0010378360748291016
4494,642,qs1,0.0018360614776611328
4495,642,qs2,0.002309083938598633
4496,642,qs3,0.0022399425506591797
4497,642,qs4,0.002296924591064453
4498,642,qs5,0.0021779537200927734
4499,642,merge1,0.002215862274169922
4500,642,partition_sort,0.001027822494506836
4501,643,qs1,0.0019078254699707031
4502,643,qs2,0.0023441314697265625
4503,643,qs3,0.002447843551635742
4504,643,qs4,0.002507925033569336
4505,643,qs5,0.002244710922241211
4506,643,merge1,0.0021691322326660156
4507,643,partition_sort,0.0010607242584228516
4508,644,qs1,0.0017330646514892578
4509,644,qs2,0.0023550987243652344
4510,644,qs3,0.002465963363647461
4511,644,qs4,0.002166748046875
4512,644,qs5,0.0022470951080322266
4513,644,merge1,0.0021109580993652344
4514,644,partition_sort,0.0010690689086914062
4515,645,qs1,0.0018541812896728516
4516,645,qs2,0.002371072769165039
4517,645,qs3,0.002232074737548828
4518,645,qs4,0.0024988651275634766
4519,645,qs5,0.0022008419036865234
4520,645,merge1,0.002190828323364258
4521,645,partition_sort,0.0010421276092529297
4522,646,qs1,0.0019121170043945312
4523,646,qs2,0.002312898635864258
4524,646,qs3,0.002317190170288086
4525,646,qs4,0.0023050308227539062
4526,646,qs5,0.002201080322265625
4527,646,merge1,0.002147197723388672
4528,646,partition_sort,0.0010647773742675781
4529,647,qs1,0.0017998218536376953
4530,647,qs2,0.002213716506958008
4531,647,qs3,0.0023529529571533203
4532,647,qs4,0.002758026123046875
4533,647,qs5,0.002238035202026367
4534,647,merge1,0.0021309852600097656
4535,647,partition_sort,0.0010399818420410156
4536,648,qs1,0.001859903335571289
4537,648,qs2,0.0023260116577148438
4538,648,qs3,0.0023348331451416016
4539,648,qs4,0.0024530887603759766
4540,648,qs5,0.002151012420654297
4541,648,merge1,0.002118825912475586
4542,648,partition_sort,0.0010190010070800781
4543,649,qs1,0.0018360614776611328
4544,649,qs2,0.0021381378173828125
4545,649,qs3,0.0023517608642578125
4546,649,qs4,0.0023932456970214844
4547,649,qs5,0.002187013626098633
4548,649,merge1,0.0021622180938720703
4549,649,partition_sort,0.0010199546813964844
4550,650,qs1,0.0018880367279052734
4551,650,qs2,0.002234935760498047
4552,650,qs3,0.002377033233642578
4553,650,qs4,0.0023221969604492188
4554,650,qs5,0.0021576881408691406
4555,650,merge1,0.0021440982818603516
4556,650,partition_sort,0.0010190010070800781
4557,651,qs1,0.001953125
4558,651,qs2,0.0022249221801757812
4559,651,qs3,0.0021669864654541016
4560,651,qs4,0.002318143844604492
4561,651,qs5,0.002269268035888672
4562,651,merge1,0.0021750926971435547
4563,651,partition_sort,0.0010159015655517578
4564,652,qs1,0.001950979232788086
4565,652,qs2,0.0022249221801757812
4566,652,qs3,0.002264261245727539
4567,652,qs4,0.0023598670959472656
4568,652,qs5,0.0023508071899414062
4569,652,merge1,0.002140045166015625
4570,652,partition_sort,0.0010120868682861328
4571,653,qs1,0.0018200874328613281
4572,653,qs2,0.0022950172424316406
4573,653,qs3,0.0022258758544921875
4574,653,qs4,0.002251148223876953
